id,car_id,month,sales,growth_rate
1682,94,2025-08,1367,-2.6
1683,94,2025-09,1769,29.4
1684,94,2025-10,1590,-10.1
1685,94,2025-11,1544,-2.9
1686,94,2025-12,1480,-4.1
1687,94,2026-01,832,-43.8
1688,94,2026-02,894,7.5
1689,94,2026-03,1752,96.0
1690,94,2026-04,1201,-31.4
1691,94,2026-05,1447,20.5
1692,94,2026-06,1450,0.2
1693,95,2025-01,948,0.0
1694,95,2025-02,846,-10.8
1695,95,2025-03,1504,77.8
1696,95,2025-04,1144,-23.9
1697,95,2025-05,1466,28.1
1698,95,2025-06,1297,-11.5
1699,95,2025-07,1451,11.9
1700,95,2025-08,1408,-3.0
1701,95,2025-09,1737,23.4
1702,95,2025-10,1688,-2.8
1703,95,2025-11,1437,-14.9
1704,95,2025-12,1675,16.6
1705,95,2026-01,916,-45.3
1706,95,2026-02,684,-25.3
1707,95,2026-03,1684,146.2
1708,95,2026-04,1222,-27.4
1709,95,2026-05,960,-21.4
1710,95,2026-06,1138,18.5
1711,96,2025-01,397,0.0
1712,96,2025-02,325,-18.1
1713,96,2025-03,587,80.6
1714,96,2025-04,613,4.4
1715,96,2025-05,687,12.1
1716,96,2025-06,626,-8.9
1717,96,2025-07,600,-4.2
1718,96,2025-08,699,16.5
1719,96,2025-09,738,5.6
1720,96,2025-10,643,-12.9
1721,96,2025-11,681,5.9
1722,96,2025-12,574,-15.7
1723,96,2026-01,436,-24.0
1724,96,2026-02,358,-17.9
1725,96,2026-03,688,92.2
1726,96,2026-04,595,-13.5
1727,96,2026-05,681,14.5
1728,96,2026-06,461,-32.3
1729,97,2025-01,433,0.0
1730,97,2025-02,347,-19.9
1731,97,2025-03,655,88.8
1732,97,2025-04,632,-3.5
1733,97,2025-05,622,-1.6
1734,97,2025-06,565,-9.2
1735,97,2025-07,617,9.2
1736,97,2025-08,736,19.3
1737,97,2025-09,723,-1.8
1738,97,2025-10,756,4.6
1739,97,2025-11,498,-34.1
1740,97,2025-12,696,39.8
1741,97,2026-01,325,-53.3
1742,97,2026-02,387,19.1
1743,97,2026-03,678,75.2
1744,97,2026-04,642,-5.3
1745,97,2026-05,495,-22.9
1746,97,2026-06,571,15.4
1747,98,2025-01,176,0.0
1748,98,2025-02,148,-15.9
1749,98,2025-03,275,85.8
1750,98,2025-04,241,-12.4
1751,98,2025-05,261,8.3
1752,98,2025-06,237,-9.2
1753,98,2025-07,212,-10.5
1754,98,2025-08,224,5.7
1755,98,2025-09,274,22.3
1756,98,2025-10,274,0.0
1757,98,2025-11,207,-24.5
1758,98,2025-12,187,-9.7
1759,98,2026-01,156,-16.6
1760,98,2026-02,142,-9.0
1761,98,2026-03,282,98.6
1762,98,2026-04,272,-3.5
1763,98,2026-05,194,-28.7
1764,98,2026-06,205,5.7
1765,99,2025-01,399,0.0
1766,99,2025-02,426,6.8
1767,99,2025-03,817,91.8
1768,99,2025-04,682,-16.5
1769,99,2025-05,693,1.6
1770,99,2025-06,599,-13.6
1771,99,2025-07,605,1.0
1772,99,2025-08,861,42.3
1773,99,2025-09,984,14.3
1774,99,2025-10,809,-17.8
1775,99,2025-11,590,-27.1
1776,99,2025-12,739,25.3
1777,99,2026-01,516,-30.2
1778,99,2026-02,422,-18.2
1779,99,2026-03,928,119.9
1780,99,2026-04,831,-10.5
1781,99,2026-05,682,-17.9
1782,99,2026-06,618,-9.4
1783,100,2025-01,683,0.0
1784,100,2025-02,593,-13.2
1785,100,2025-03,1388,134.1
1786,100,2025-04,1042,-24.9
1787,100,2025-05,837,-19.7
1788,100,2025-06,1055,26.0
1789,100,2025-07,1042,-1.2
1790,100,2025-08,1048,0.6
1791,100,2025-09,1054,0.6
1792,100,2025-10,1455,38.0
1793,100,2025-11,1213,-16.6
1794,100,2025-12,1015,-16.3
1795,100,2026-01,813,-19.9
1796,100,2026-02,597,-26.6
1797,100,2026-03,1151,92.8
1798,100,2026-04,903,-21.5
1799,100,2026-05,1260,39.5
1800,100,2026-06,1213,-3.7
1801,101,2025-01,808,0.0
1802,101,2025-02,714,-11.6
1803,101,2025-03,1743,144.1
1804,101,2025-04,1145,-34.3
1805,101,2025-05,1029,-10.1
1806,101,2025-06,1157,12.4
1807,101,2025-07,1279,10.5
1808,101,2025-08,1215,-5.0
1809,101,2025-09,1293,6.4
1810,101,2025-10,1307,1.1
1811,101,2025-11,1363,4.3
1812,101,2025-12,1433,5.1
1813,101,2026-01,671,-53.2
1814,101,2026-02,614,-8.5
1815,101,2026-03,1269,106.7
1816,101,2026-04,1256,-1.0
1817,101,2026-05,1517,20.8
1818,101,2026-06,1100,-27.5
1819,102,2025-01,846,0.0
1820,102,2025-02,651,-23.0
1821,102,2025-03,1886,189.7
1822,102,2025-04,1168,-38.1
1823,102,2025-05,1126,-3.6
1824,102,2025-06,1161,3.1
1825,102,2025-07,1009,-13.1
1826,102,2025-08,1382,37.0
1827,102,2025-09,1558,12.7
1828,102,2025-10,1294,-16.9
1829,102,2025-11,1169,-9.7
1830,102,2025-12,1019,-12.8
1831,102,2026-01,784,-23.1
1832,102,2026-02,523,-33.3
1833,102,2026-03,1362,160.4
1834,102,2026-04,1185,-13.0
1835,102,2026-05,1115,-5.9
1836,102,2026-06,1060,-4.9
1837,103,2025-01,868,0.0
1838,103,2025-02,950,9.4
1839,103,2025-03,1942,104.4
1840,103,2025-04,1419,-26.9
1841,103,2025-05,1569,10.6
1842,103,2025-06,1262,-19.6
1843,103,2025-07,1329,5.3
1844,103,2025-08,1304,-1.9
1845,103,2025-09,1944,49.1
1846,103,2025-10,1778,-8.5
1847,103,2025-11,1224,-31.2
1848,103,2025-12,1547,26.4
1849,103,2026-01,906,-41.4
1850,103,2026-02,738,-18.5
1851,103,2026-03,1650,123.6
1852,103,2026-04,1115,-32.4
1853,103,2026-05,1308,17.3
1854,103,2026-06,1608,22.9
1855,104,2025-01,1016,0.0
1856,104,2025-02,715,-29.6
1857,104,2025-03,1765,146.9
1858,104,2025-04,1464,-17.1
1859,104,2025-05,1326,-9.4
1860,104,2025-06,1218,-8.1
1861,104,2025-07,1380,13.3
1862,104,2025-08,1345,-2.5
1863,104,2025-09,1756,30.6
1864,104,2025-10,1802,2.6
1865,104,2025-11,1590,-11.8
1866,104,2025-12,1281,-19.4
1867,104,2026-01,911,-28.9
1868,104,2026-02,987,8.3
1869,104,2026-03,2013,104.0
1870,104,2026-04,1513,-24.8
1871,104,2026-05,1646,8.8
1872,104,2026-06,1501,-8.8
1873,105,2025-01,1430,0.0
1874,105,2025-02,949,-33.6
1875,105,2025-03,2486,162.0
1876,105,2025-04,1859,-25.2
1877,105,2025-05,2133,14.7
1878,105,2025-06,2418,13.4
1879,105,2025-07,2173,-10.1
1880,105,2025-08,2012,-7.4
1881,105,2025-09,2371,17.8
1882,105,2025-10,1951,-17.7
1883,105,2025-11,1727,-11.5
1884,105,2025-12,2812,62.8
1885,105,2026-01,1762,-37.3
1886,105,2026-02,1351,-23.3
1887,105,2026-03,2702,100.0
1888,105,2026-04,2399,-11.2
1889,105,2026-05,2302,-4.0
1890,105,2026-06,2562,11.3
1891,106,2025-01,439,0.0
1892,106,2025-02,274,-37.6
1893,106,2025-03,811,196.0
1894,106,2025-04,484,-40.3
1895,106,2025-05,570,17.8
1896,106,2025-06,475,-16.7
1897,106,2025-07,602,26.7
1898,106,2025-08,534,-11.3
1899,106,2025-09,651,21.9
1900,106,2025-10,629,-3.4
1901,106,2025-11,691,9.9
1902,106,2025-12,645,-6.7
1903,106,2026-01,453,-29.8
1904,106,2026-02,418,-7.7
1905,106,2026-03,740,77.0
1906,106,2026-04,673,-9.1
1907,106,2026-05,530,-21.2
1908,106,2026-06,564,6.4
1909,107,2025-01,120,0.0
1910,107,2025-02,127,5.8
1911,107,2025-03,266,109.4
1912,107,2025-04,234,-12.0
1913,107,2025-05,199,-15.0
1914,107,2025-06,210,5.5
1915,107,2025-07,196,-6.7
1916,107,2025-08,195,-0.5
1917,107,2025-09,275,41.0
1918,107,2025-10,260,-5.5
1919,107,2025-11,265,1.9
1920,107,2025-12,239,-9.8
1921,107,2026-01,121,-49.4
1922,107,2026-02,105,-13.2
1923,107,2026-03,202,92.4
1924,107,2026-04,211,4.5
1925,107,2026-05,173,-18.0
1926,107,2026-06,221,27.7
1927,108,2025-01,466,0.0
1928,108,2025-02,445,-4.5
1929,108,2025-03,843,89.4
1930,108,2025-04,754,-10.6
1931,108,2025-05,604,-19.9
1932,108,2025-06,652,7.9
1933,108,2025-07,654,0.3
1934,108,2025-08,715,9.3
1935,108,2025-09,910,27.3
1936,108,2025-10,895,-1.6
1937,108,2025-11,684,-23.6
1938,108,2025-12,834,21.9
1939,108,2026-01,502,-39.8
1940,108,2026-02,495,-1.4
1941,108,2026-03,498,0.6
1942,108,2026-04,668,34.1
1943,108,2026-05,794,18.9
1944,108,2026-06,457,-42.4
1945,109,2025-01,75,0.0
1946,109,2025-02,55,-26.7
1947,109,2025-03,83,50.9
1948,109,2025-04,105,26.5
1949,109,2025-05,80,-23.8
1950,109,2025-06,77,-3.7
1951,109,2025-07,108,40.3
1952,109,2025-08,92,-14.8
1953,109,2025-09,105,14.1
1954,109,2025-10,137,30.5
1955,109,2025-11,107,-21.9
1956,109,2025-12,97,-9.3
1957,109,2026-01,58,-40.2
1958,109,2026-02,53,-8.6
1959,109,2026-03,131,147.2
1960,109,2026-04,85,-35.1
1961,109,2026-05,77,-9.4
1962,109,2026-06,100,29.9
1963,110,2025-01,233,0.0
1964,110,2025-02,210,-9.9
1965,110,2025-03,443,111.0
1966,110,2025-04,349,-21.2
1967,110,2025-05,248,-28.9
1968,110,2025-06,324,30.6
1969,110,2025-07,404,24.7
1970,110,2025-08,466,15.3
1971,110,2025-09,453,-2.8
1972,110,2025-10,424,-6.4
1973,110,2025-11,434,2.4
1974,110,2025-12,420,-3.2
1975,110,2026-01,275,-34.5
1976,110,2026-02,174,-36.7
1977,110,2026-03,435,150.0
1978,110,2026-04,412,-5.3
1979,110,2026-05,314,-23.8
1980,110,2026-06,349,11.1
1981,111,2025-01,506,0.0
1982,111,2025-02,348,-31.2
1983,111,2025-03,596,71.3
1984,111,2025-04,487,-18.3
1985,111,2025-05,599,23.0
1986,111,2025-06,530,-11.5
1987,111,2025-07,537,1.3
1988,111,2025-08,647,20.5
1989,111,2025-09,806,24.6
1990,111,2025-10,735,-8.8
1991,111,2025-11,656,-10.7
1992,111,2025-12,562,-14.3
1993,111,2026-01,387,-31.1
1994,111,2026-02,345,-10.9
1995,111,2026-03,715,107.2
1996,111,2026-04,704,-1.5
1997,111,2026-05,547,-22.3
1998,111,2026-06,516,-5.7
1999,112,2025-01,164,0.0
2000,112,2025-02,122,-25.6
2001,112,2025-03,199,63.1
2002,112,2025-04,202,1.5
2003,112,2025-05,170,-15.8
2004,112,2025-06,164,-3.5
2005,112,2025-07,167,1.8
2006,112,2025-08,189,13.2
2007,112,2025-09,324,71.4
2008,112,2025-10,269,-17.0
2009,112,2025-11,244,-9.3
2010,112,2025-12,248,1.6
2011,112,2026-01,137,-44.8
2012,112,2026-02,125,-8.8
2013,112,2026-03,242,93.6
2014,112,2026-04,183,-24.4
2015,112,2026-05,172,-6.0
2016,112,2026-06,210,22.1
2017,113,2025-01,137,0.0
2018,113,2025-02,141,2.9
2019,113,2025-03,297,110.6
2020,113,2025-04,263,-11.4
2021,113,2025-05,240,-8.7
2022,113,2025-06,187,-22.1
2023,113,2025-07,244,30.5
2024,113,2025-08,237,-2.9
2025,113,2025-09,263,11.0
2026,113,2025-10,210,-20.2
2027,113,2025-11,254,21.0
2028,113,2025-12,205,-19.3
2029,113,2026-01,128,-37.6
2030,113,2026-02,166,29.7
2031,113,2026-03,236,42.2
2032,113,2026-04,229,-3.0
2033,113,2026-05,231,0.9
2034,113,2026-06,220,-4.8
2035,114,2025-01,141,0.0
2036,114,2025-02,126,-10.6
2037,114,2025-03,302,139.7
2038,114,2025-04,233,-22.8
2039,114,2025-05,229,-1.7
2040,114,2025-06,161,-29.7
2041,114,2025-07,214,32.9
2042,114,2025-08,266,24.3
2043,114,2025-09,272,2.3
2044,114,2025-10,244,-10.3
2045,114,2025-11,252,3.3
2046,114,2025-12,271,7.5
2047,114,2026-01,167,-38.4
2048,114,2026-02,128,-23.4
2049,114,2026-03,300,134.4
2050,114,2026-04,288,-4.0
2051,114,2026-05,262,-9.0
2052,114,2026-06,177,-32.4
2053,115,2025-01,853,0.0
2054,115,2025-02,456,-46.5
2055,115,2025-03,928,103.5
2056,115,2025-04,990,6.7
2057,115,2025-05,902,-8.9
2058,115,2025-06,906,0.4
2059,115,2025-07,1061,17.1
2060,115,2025-08,1073,1.1
2061,115,2025-09,1070,-0.3
2062,115,2025-10,1119,4.6
2063,115,2025-11,1092,-2.4
2064,115,2025-12,1152,5.5
2065,115,2026-01,788,-31.6
2066,115,2026-02,655,-16.9
2067,115,2026-03,1298,98.2
2068,115,2026-04,985,-24.1
2069,115,2026-05,843,-14.4
2070,115,2026-06,1003,19.0
2071,116,2025-01,397,0.0
2072,116,2025-02,413,4.0
2073,116,2025-03,644,55.9
2074,116,2025-04,601,-6.7
2075,116,2025-05,569,-5.3
2076,116,2025-06,636,11.8
2077,116,2025-07,654,2.8
2078,116,2025-08,631,-3.5
2079,116,2025-09,807,27.9
2080,116,2025-10,859,6.4
2081,116,2025-11,496,-42.3
2082,116,2025-12,719,45.0
2083,116,2026-01,474,-34.1
2084,116,2026-02,412,-13.1
2085,116,2026-03,789,91.5
2086,116,2026-04,571,-27.6
2087,116,2026-05,561,-1.8
2088,116,2026-06,615,9.6
2089,117,2025-01,130,0.0
2090,117,2025-02,117,-10.0
2091,117,2025-03,196,67.5
2092,117,2025-04,179,-8.7
2093,117,2025-05,208,16.2
2094,117,2025-06,180,-13.5
2095,117,2025-07,181,0.6
2096,117,2025-08,205,13.3
2097,117,2025-09,269,31.2
2098,117,2025-10,232,-13.8
2099,117,2025-11,214,-7.8
2100,117,2025-12,222,3.7
2101,117,2026-01,135,-39.2
2102,117,2026-02,119,-11.9
2103,117,2026-03,214,79.8
2104,117,2026-04,197,-7.9
2105,117,2026-05,155,-21.3
2106,117,2026-06,163,5.2
2107,118,2025-01,414,0.0
2108,118,2025-02,394,-4.8
2109,118,2025-03,940,138.6
2110,118,2025-04,723,-23.1
2111,118,2025-05,702,-2.9
2112,118,2025-06,581,-17.2
2113,118,2025-07,713,22.7
2114,118,2025-08,871,22.2
2115,118,2025-09,887,1.8
2116,118,2025-10,746,-15.9
2117,118,2025-11,623,-16.5
2118,118,2025-12,782,25.5
2119,118,2026-01,428,-45.3
2120,118,2026-02,449,4.9
2121,118,2026-03,727,61.9
2122,118,2026-04,580,-20.2
2123,118,2026-05,729,25.7
2124,118,2026-06,553,-24.1
2125,119,2025-01,172,0.0
2126,119,2025-02,155,-9.9
2127,119,2025-03,256,65.2
2128,119,2025-04,247,-3.5
2129,119,2025-05,268,8.5
2130,119,2025-06,206,-23.1
2131,119,2025-07,274,33.0
2132,119,2025-08,231,-15.7
2133,119,2025-09,265,14.7
2134,119,2025-10,279,5.3
2135,119,2025-11,248,-11.1
2136,119,2025-12,287,15.7
2137,119,2026-01,178,-38.0
2138,119,2026-02,144,-19.1
2139,119,2026-03,297,106.2
2140,119,2026-04,246,-17.2
2141,119,2026-05,251,2.0
2142,119,2026-06,204,-18.7
2143,120,2025-01,73,0.0
2144,120,2025-02,74,1.4
2145,120,2025-03,192,159.5
2146,120,2025-04,139,-27.6
2147,120,2025-05,111,-20.1
2148,120,2025-06,135,21.6
2149,120,2025-07,94,-30.4
2150,120,2025-08,124,31.9
2151,120,2025-09,167,34.7
2152,120,2025-10,136,-18.6
2153,120,2025-11,120,-11.8
2154,120,2025-12,133,10.8
2155,120,2026-01,86,-35.3
2156,120,2026-02,72,-16.3
2157,120,2026-03,138,91.7
2158,120,2026-04,113,-18.1
2159,120,2026-05,118,4.4
2160,120,2026-06,125,5.9
2161,121,2025-01,72,0.0
2162,121,2025-02,50,-30.6
2163,121,2025-03,94,88.0
2164,121,2025-04,115,22.3
2165,121,2025-05,79,-31.3
2166,121,2025-06,88,11.4
2167,121,2025-07,81,-8.0
2168,121,2025-08,88,8.6
2169,121,2025-09,125,42.0
2170,121,2025-10,116,-7.2
2171,121,2025-11,111,-4.3
2172,121,2025-12,109,-1.8
2173,121,2026-01,65,-40.4
2174,121,2026-02,59,-9.2
2175,121,2026-03,96,62.7
2176,121,2026-04,110,14.6
2177,121,2026-05,97,-11.8
2178,121,2026-06,92,-5.2
2179,122,2025-01,69,0.0
2180,122,2025-02,45,-34.8
2181,122,2025-03,95,111.1
2182,122,2025-04,98,3.2
2183,122,2025-05,93,-5.1
2184,122,2025-06,93,0.0
2185,122,2025-07,93,0.0
2186,122,2025-08,94,1.1
2187,122,2025-09,137,45.7
2188,122,2025-10,115,-16.1
2189,122,2025-11,105,-8.7
2190,122,2025-12,115,9.5
2191,122,2026-01,74,-35.7
2192,122,2026-02,57,-23.0
2193,122,2026-03,120,110.5
2194,122,2026-04,99,-17.5
2195,122,2026-05,103,4.0
2196,122,2026-06,111,7.8
2197,123,2025-01,48,0.0
2198,123,2025-02,43,-10.4
2199,123,2025-03,114,165.1
2200,123,2025-04,85,-25.4
2201,123,2025-05,75,-11.8
2202,123,2025-06,69,-8.0
2203,123,2025-07,88,27.5
2204,123,2025-08,89,1.1
2205,123,2025-09,129,44.9
2206,123,2025-10,94,-27.1
2207,123,2025-11,93,-1.1
2208,123,2025-12,105,12.9
2209,123,2026-01,46,-56.2
2210,123,2026-02,41,-10.9
2211,123,2026-03,99,141.5
2212,123,2026-04,78,-21.2
2213,123,2026-05,75,-3.8
2214,123,2026-06,69,-8.0
2215,124,2025-01,41,0.0
2216,124,2025-02,32,-22.0
2217,124,2025-03,60,87.5
2218,124,2025-04,65,8.3
2219,124,2025-05,60,-7.7
2220,124,2025-06,63,5.0
2221,124,2025-07,63,0.0
2222,124,2025-08,66,4.8
2223,124,2025-09,85,28.8
2224,124,2025-10,64,-24.7
2225,124,2025-11,59,-7.8
2226,124,2025-12,68,15.3
2227,124,2026-01,46,-32.4
2228,124,2026-02,38,-17.4
2229,124,2026-03,70,84.2
2230,124,2026-04,61,-12.9
2231,124,2026-05,61,0.0
2232,124,2026-06,49,-19.7
2233,125,2025-01,92,0.0
2234,125,2025-02,79,-14.1
2235,125,2025-03,161,103.8
2236,125,2025-04,142,-11.8
2237,125,2025-05,136,-4.2
2238,125,2025-06,89,-34.6
2239,125,2025-07,125,40.4
2240,125,2025-08,106,-15.2
2241,125,2025-09,141,33.0
2242,125,2025-10,145,2.8
2243,125,2025-11,148,2.1
2244,125,2025-12,141,-4.7
2245,125,2026-01,95,-32.6
2246,125,2026-02,96,1.1
2247,125,2026-03,164,70.8
2248,125,2026-04,124,-24.4
2249,125,2026-05,111,-10.5
2250,125,2026-06,113,1.8
2251,126,2025-01,1280,0.0
2252,126,2025-02,885,-30.9
2253,126,2025-03,2292,159.0
2254,126,2025-04,1981,-13.6
2255,126,2025-05,1667,-15.9
2256,126,2025-06,1760,5.6
2257,126,2025-07,1948,10.7
2258,126,2025-08,1785,-8.4
2259,126,2025-09,2609,46.2
2260,126,2025-10,2029,-22.2
2261,126,2025-11,2085,2.8
2262,126,2025-12,2403,15.3
2263,126,2026-01,1443,-40.0
2264,126,2026-02,1011,-29.9
2265,126,2026-03,2419,139.3
2266,126,2026-04,2120,-12.4
2267,126,2026-05,1797,-15.2
2268,126,2026-06,1620,-9.8
2269,127,2025-01,693,0.0
2270,127,2025-02,689,-0.6
2271,127,2025-03,1375,99.6
2272,127,2025-04,1257,-8.6
2273,127,2025-05,1043,-17.0
2274,127,2025-06,1235,18.4
2275,127,2025-07,947,-23.3
2276,127,2025-08,1169,23.4
2277,127,2025-09,1339,14.5
2278,127,2025-10,1504,12.3
2279,127,2025-11,1124,-25.3
2280,127,2025-12,1030,-8.4
2281,127,2026-01,822,-20.2
2282,127,2026-02,594,-27.7
2283,127,2026-03,1232,107.4
2284,127,2026-04,1341,8.8
2285,127,2026-05,1150,-14.2
2286,127,2026-06,1210,5.2
2287,128,2025-01,75,0.0
2288,128,2025-02,83,10.7
2289,128,2025-03,142,71.1
2290,128,2025-04,97,-31.7
2291,128,2025-05,108,11.3
2292,128,2025-06,96,-11.1
2293,128,2025-07,100,4.2
2294,128,2025-08,136,36.0
2295,128,2025-09,166,22.1
2296,128,2025-10,158,-4.8
2297,128,2025-11,118,-25.3
2298,128,2025-12,145,22.9
2299,128,2026-01,76,-47.6
2300,128,2026-02,74,-2.6
2301,128,2026-03,156,110.8
2302,128,2026-04,130,-16.7
2303,128,2026-05,135,3.8
2304,128,2026-06,126,-6.7
2305,129,2025-01,102,0.0
2306,129,2025-02,86,-15.7
2307,129,2025-03,186,116.3
2308,129,2025-04,138,-25.8
2309,129,2025-05,150,8.7
2310,129,2025-06,137,-8.7
2311,129,2025-07,144,5.1
2312,129,2025-08,150,4.2
2313,129,2025-09,136,-9.3
2314,129,2025-10,209,53.7
2315,129,2025-11,132,-36.8
2316,129,2025-12,141,6.8
2317,129,2026-01,102,-27.7
2318,129,2026-02,77,-24.5
2319,129,2026-03,221,187.0
2320,129,2026-04,149,-32.6
2321,129,2026-05,141,-5.4
2322,129,2026-06,131,-7.1
2323,130,2025-01,110,0.0
2324,130,2025-02,105,-4.5
2325,130,2025-03,187,78.1
2326,130,2025-04,144,-23.0
2327,130,2025-05,176,22.2
2328,130,2025-06,149,-15.3
2329,130,2025-07,139,-6.7
2330,130,2025-08,159,14.4
2331,130,2025-09,203,27.7
2332,130,2025-10,190,-6.4
2333,130,2025-11,162,-14.7
2334,130,2025-12,170,4.9
2335,130,2026-01,141,-17.1
2336,130,2026-02,133,-5.7
2337,130,2026-03,203,52.6
2338,130,2026-04,155,-23.6
2339,130,2026-05,146,-5.8
2340,130,2026-06,174,19.2
2341,131,2025-01,676,0.0
2342,131,2025-02,704,4.1
2343,131,2025-03,1508,114.2
2344,131,2025-04,1287,-14.7
2345,131,2025-05,1141,-11.3
2346,131,2025-06,1391,21.9
2347,131,2025-07,1314,-5.5
2348,131,2025-08,1188,-9.6
2349,131,2025-09,1706,43.6
2350,131,2025-10,1408,-17.5
2351,131,2025-11,1181,-16.1
2352,131,2025-12,1255,6.3
2353,131,2026-01,959,-23.6
2354,131,2026-02,671,-30.0
2355,131,2026-03,1427,112.7
2356,131,2026-04,1414,-0.9
2357,131,2026-05,1243,-12.1
2358,131,2026-06,1172,-5.7
2359,132,2025-01,1159,0.0
2360,132,2025-02,1382,19.2
2361,132,2025-03,2372,71.6
2362,132,2025-04,1352,-43.0
2363,132,2025-05,2081,53.9
2364,132,2025-06,1446,-30.5
2365,132,2025-07,1503,3.9
2366,132,2025-08,1731,15.2
2367,132,2025-09,2693,55.6
2368,132,2025-10,2089,-22.4
2369,132,2025-11,1937,-7.3
2370,132,2025-12,1583,-18.3
2371,132,2026-01,1422,-10.2
2372,132,2026-02,1045,-26.5
2373,132,2026-03,1825,74.6
2374,132,2026-04,1963,7.6
2375,132,2026-05,1905,-3.0
2376,132,2026-06,1727,-9.3
2377,133,2025-01,1115,0.0
2378,133,2025-02,885,-20.6
2379,133,2025-03,1954,120.8
2380,133,2025-04,1439,-26.4
2381,133,2025-05,1398,-2.8
2382,133,2025-06,1446,3.4
2383,133,2025-07,1571,8.6
2384,133,2025-08,1391,-11.5
2385,133,2025-09,2199,58.1
2386,133,2025-10,1678,-23.7
2387,133,2025-11,1449,-13.6
2388,133,2025-12,1598,10.3
2389,133,2026-01,866,-45.8
2390,133,2026-02,664,-23.3
2391,133,2026-03,2064,210.8
2392,133,2026-04,1634,-20.8
2393,133,2026-05,1226,-25.0
2394,133,2026-06,1332,8.6
2395,134,2025-01,519,0.0
2396,134,2025-02,389,-25.0
2397,134,2025-03,970,149.4
2398,134,2025-04,681,-29.8
2399,134,2025-05,772,13.4
2400,134,2025-06,605,-21.6
2401,134,2025-07,731,20.8
2402,134,2025-08,859,17.5
2403,134,2025-09,948,10.4
2404,134,2025-10,779,-17.8
2405,134,2025-11,743,-4.6
2406,134,2025-12,825,11.0
2407,134,2026-01,458,-44.5
2408,134,2026-02,394,-14.0
2409,134,2026-03,1003,154.6
2410,134,2026-04,845,-15.8
2411,134,2026-05,635,-24.9
2412,134,2026-06,551,-13.2
2413,135,2025-01,35,0.0
2414,135,2025-02,31,-11.4
2415,135,2025-03,69,122.6
2416,135,2025-04,62,-10.1
2417,135,2025-05,50,-19.4
2418,135,2025-06,58,16.0
2419,135,2025-07,39,-32.8
2420,135,2025-08,64,64.1
2421,135,2025-09,93,45.3
2422,135,2025-10,61,-34.4
2423,135,2025-11,41,-32.8
2424,135,2025-12,67,63.4
2425,135,2026-01,45,-32.8
2426,135,2026-02,34,-24.4
2427,135,2026-03,73,114.7
2428,135,2026-04,72,-1.4
2429,135,2026-05,72,0.0
2430,135,2026-06,61,-15.3
2431,136,2025-01,715,0.0
2432,136,2025-02,734,2.7
2433,136,2025-03,1267,72.6
2434,136,2025-04,1257,-0.8
2435,136,2025-05,1165,-7.3
2436,136,2025-06,1061,-8.9
2437,136,2025-07,1420,33.8
2438,136,2025-08,1225,-13.7
2439,136,2025-09,1282,4.7
2440,136,2025-10,1505,17.4
2441,136,2025-11,1363,-9.4
2442,136,2025-12,1328,-2.6
2443,136,2026-01,761,-42.7
2444,136,2026-02,682,-10.4
2445,136,2026-03,1338,96.2
2446,136,2026-04,1183,-11.6
2447,136,2026-05,1098,-7.2
2448,136,2026-06,1109,1.0
2449,137,2025-01,703,0.0
2450,137,2025-02,741,5.4
2451,137,2025-03,1304,76.0
2452,137,2025-04,1392,6.7
2453,137,2025-05,1254,-9.9
2454,137,2025-06,1345,7.3
2455,137,2025-07,1003,-25.4
2456,137,2025-08,1473,46.9
2457,137,2025-09,1538,4.4
2458,137,2025-10,1546,0.5
2459,137,2025-11,1394,-9.8
2460,137,2025-12,1472,5.6
2461,137,2026-01,846,-42.5
2462,137,2026-02,759,-10.3
2463,137,2026-03,1424,87.6
2464,137,2026-04,1370,-3.8
2465,137,2026-05,1071,-21.8
2466,137,2026-06,1195,11.6
2467,138,2025-01,1144,0.0
2468,138,2025-02,1027,-10.2
2469,138,2025-03,1868,81.9
2470,138,2025-04,1703,-8.8
2471,138,2025-05,1466,-13.9
2472,138,2025-06,1476,0.7
2473,138,2025-07,1702,15.3
2474,138,2025-08,1439,-15.5
2475,138,2025-09,1452,0.9
2476,138,2025-10,1622,11.7
2477,138,2025-11,1481,-8.7
2478,138,2025-12,1367,-7.7
2479,138,2026-01,827,-39.5
2480,138,2026-02,779,-5.8
2481,138,2026-03,1411,81.1
2482,138,2026-04,1607,13.9
2483,138,2026-05,1662,3.4
2484,138,2026-06,1417,-14.7
2485,139,2025-01,349,0.0
2486,139,2025-02,368,5.4
2487,139,2025-03,645,75.3
2488,139,2025-04,651,0.9
2489,139,2025-05,540,-17.1
2490,139,2025-06,637,18.0
2491,139,2025-07,650,2.0
2492,139,2025-08,605,-6.9
2493,139,2025-09,827,36.7
2494,139,2025-10,725,-12.3
2495,139,2025-11,760,4.8
2496,139,2025-12,509,-33.0
2497,139,2026-01,440,-13.6
2498,139,2026-02,413,-6.1
2499,139,2026-03,688,66.6
2500,139,2026-04,592,-14.0
2501,139,2026-05,612,3.4
2502,139,2026-06,507,-17.2
2503,140,2025-01,903,0.0
2504,140,2025-02,726,-19.6
2505,140,2025-03,1620,123.1
2506,140,2025-04,1085,-33.0
2507,140,2025-05,1280,18.0
2508,140,2025-06,1398,9.2
2509,140,2025-07,1317,-5.8
2510,140,2025-08,1377,4.6
2511,140,2025-09,1987,44.3
2512,140,2025-10,1969,-0.9
